STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS,STARTTIMEDATE,month,travel_distance
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Montagne / Notre-Dame,Le Sud-Ouest,45.4929134,-73.5646878,1701472803892,1701473064429.0,2023-12-01 23:20:03.892,12,8740.54962516622
St-Hubert / de Maisonneuve (sud),Ville-Marie,45.5158684,-73.5600838,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701456607540,1701457552250.0,2023-12-01 18:50:07.540,12,8740.78882338863
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,1701452394425,1701453257055.0,2023-12-01 17:39:54.425,12,8741.203674421287
Clark / de l'Arcade,Le Plateau-Mont-Royal,45.527372,-73.6039835,,,,,1701505131641,,2023-12-02 08:18:51.641,12,
Masson / Molson,Rosemont - La Petite-Patrie,45.5443459,-73.5769769,,,,,1701453182978,,2023-12-01 17:53:02.978,12,
Atwater / Greene,Le Sud-Ouest,45.480495,-73.577827,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701541495906,1701542190746.0,2023-12-02 18:24:55.906,12,8741.228319916125
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,BAnQ (Berri),Ville-Marie,45.5160139,-73.5629196,1701523803381,1701524684008.0,2023-12-02 13:30:03.381,12,8741.007553992935
Marché Maisonneuve,Mercier - Hochelaga-Maisonneuve,45.553219,-73.539782,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701892240704,1701895251417.0,2023-12-06 19:50:40.704,12,8740.208560768184
Complexe Desjardins (St-Urbain / René-Lévesque),Ville-Marie,45.5078852,-73.5631506,,,,,1701882352728,,2023-12-06 17:05:52.728,12,
St-Antoine / Jean-Paul Riopelle,Ville-Marie,45.5029397,-73.5606404,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703888938622,1703890440474.0,2023-12-29 22:28:58.622,12,8740.499606151036
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Métro Lionel-Groulx (St-Jacques / Atwater),Le Sud-Ouest,45.4836285,-73.5797026,1703880154183,1703884630817.0,2023-12-29 20:02:34.183,12,8741.450831562459
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,1703865151341,1703865466640.0,2023-12-29 15:52:31.341,12,8740.3760846744
Berri / Rachel,Le Plateau-Mont-Royal,45.522719,-73.577204,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703818934281,1703820220028.0,2023-12-29 03:02:14.281,12,8742.262323486932
Berri / Rachel,Le Plateau-Mont-Royal,45.522719,-73.577204,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703818936468,1703820229917.0,2023-12-29 03:02:16.468,12,8742.262323486932
René-Lévesque / Panet,Ville-Marie,45.5186242,-73.5521901,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703804390754,1703805281130.0,2023-12-28 22:59:50.754,12,8740.261042644303
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,1703805451793,1703805816350.0,2023-12-28 23:17:31.793,12,8740.3760846744
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de l'Hôtel-de-Ville / Rachel,Le Plateau-Mont-Royal,45.5198966,-73.5801065,1703808342516,1703810035535.0,2023-12-29 00:05:42.516,12,8742.410080079426
de l'Hôtel-de-Ville / Rachel,Le Plateau-Mont-Royal,45.5198966,-73.5801065,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703800040043,1703801537237.0,2023-12-28 21:47:20.043,12,8742.410080079426
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761,-73.551836,1703803771166,1703804980205.0,2023-12-28 22:49:31.166,12,8739.951706354594
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,1703798869913,1703799427647.0,2023-12-28 21:27:49.913,12,8740.65220929982
de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761,-73.551836,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703807264611,1703808024703.0,2023-12-28 23:47:44.611,12,8739.951706354594
de Maisonneuve / Mansfield (sud-est),Ville-Marie,45.5022935,-73.5733064,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703786781456,1703787266669.0,2023-12-28 18:06:21.456,12,8741.443595456292
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,1703720096335,1703720579051.0,2023-12-27 23:34:56.335,12,8740.65220929982
de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703734654952,1703736473299.0,2023-12-28 03:37:34.952,12,8742.121064534984
de la Commune / King,Ville-Marie,45.497515,-73.552571,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703732172530,1703732373104.0,2023-12-28 02:56:12.530,12,8739.7485723351
de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761,-73.551836,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703721888896,1703722284401.0,2023-12-28 00:04:48.896,12,8739.951706354594
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / King,Ville-Marie,45.497515,-73.552571,1703719405624,1703719601959.0,2023-12-27 23:23:25.624,12,8739.7485723351
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / King,Ville-Marie,45.497515,-73.552571,1703715064873,1703715269555.0,2023-12-27 22:11:04.873,12,8739.7485723351
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Jacques / Guy,Le Sud-Ouest,45.4913669,-73.5701072,1703711171319,1703711781956.0,2023-12-27 21:06:11.319,12,8740.92107602643
St-Jacques / des Seigneurs,Le Sud-Ouest,45.489186,-73.5719,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703709585915,1703710036430.0,2023-12-27 20:39:45.915,12,8741.001210467866
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,1703504990985,1703505342829.0,2023-12-25 11:49:50.985,12,8739.989240833682
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,1703449102065,1703449386101.0,2023-12-24 20:18:22.065,12,8740.435390077175
de Maisonneuve / Mackay,Ville-Marie,45.496496,-73.5787037,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703440909003,1703441765069.0,2023-12-24 18:01:49.003,12,8741.70447714323
de Maisonneuve / Mackay,Ville-Marie,45.496496,-73.5787037,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703478089580,1703478803621.0,2023-12-25 04:21:29.580,12,8741.70447714323
Viger / Chenneville,Ville-Marie,45.505312,-73.560891,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703440718185,1703441466494.0,2023-12-24 17:58:38.185,12,8740.57941682896
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703462432479,1703462719278.0,2023-12-25 00:00:32.479,12,8740.971232004586
Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703435209880,1703435833072.0,2023-12-24 16:26:49.880,12,8741.203674421287
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Atwater / Sherbrooke,Ville-Marie,45.491226,-73.58763,1703359384845,1703362758551.0,2023-12-23 19:23:04.845,12,8742.246666853149
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Antoine / Jean-Paul Riopelle,Ville-Marie,45.5029397,-73.5606404,1703365414442,1703365797096.0,2023-12-23 21:03:34.442,12,8740.499606151036
Métro Lionel-Groulx (St-Jacques / Atwater),Le Sud-Ouest,45.4836285,-73.5797026,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703400148989,1703400841661.0,2023-12-24 06:42:28.989,12,8741.450831562459
Laurier / St-Denis,Le Plateau-Mont-Royal,45.5271484,-73.5894795,,,,,1703865491501,,2023-12-29 15:58:11.501,12,
Métro St-Michel (Shaughnessy / St-Michel),Villeray - Saint-Michel - Parc-Extension,45.559199,-73.599658,,,,,1703823309146,,2023-12-29 04:15:09.146,12,
St-Urbain / Laurier,Le Plateau-Mont-Royal,45.5216462,-73.5936677,,,,,1703862835048,1703873880205.0,2023-12-29 15:13:55.048,12,
Viger / Chenneville,Ville-Marie,45.505312,-73.560891,,,,,1703730705674,,2023-12-28 02:31:45.674,12,
St-Urbain / Laurier,Le Plateau-Mont-Royal,45.5216462,-73.5936677,,,,,1703357446867,,2023-12-23 18:50:46.867,12,
,,,,Parc Molson (d'Iberville / Beaubien),Rosemont - La Petite-Patrie,45.5490223,-73.5919816,1703920832000,1703921451456.0,2023-12-30 07:20:32.000,12,
Métro Atwater (Atwater / Ste-Catherine),Ville-Marie,45.489476,-73.584566,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702107079230,1702107926013.0,2023-12-09 07:31:19.230,12,8741.969452076046
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,1702073980815,1702074336604.0,2023-12-08 22:19:40.815,12,8740.3760846744
de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702085494550,1702085930233.0,2023-12-09 01:31:34.550,12,8739.989240833682
Ste-Catherine / Drummond,Ville-Marie,45.4985885,-73.5742781,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702074307453,1702074794337.0,2023-12-08 22:25:07.453,12,8741.422396714825
Émile-Duployé / Sherbrooke,Le Plateau-Mont-Royal,45.527201,-73.564729,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702102666655,1702104062791.0,2023-12-09 06:17:46.655,12,8741.431495575896
Métro Papineau (Dorion / De Maisonneuve),Ville-Marie,45.5238446,-73.552366,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702078212311,1702079701668.0,2023-12-08 23:30:12.311,12,8740.40828214617
Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702081160247,1702082287767.0,2023-12-09 00:19:20.247,12,8740.435390077175
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702418042007,1702418455875.0,2023-12-12 21:54:02.007,12,8740.971232004586
Métro Atwater (Atwater / Ste-Catherine),Ville-Marie,45.489476,-73.584566,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702422983960,1702423632275.0,2023-12-12 23:16:23.960,12,8741.969452076046
Jeanne-Mance / Sherbrooke,Le Plateau-Mont-Royal,45.5092868,-73.5710192,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702414679950,1702415568832.0,2023-12-12 20:57:59.950,12,8741.449294040767
Place d'Youville / McGill,Ville-Marie,45.4999647,-73.5561544,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702418602459,1702420085589.0,2023-12-12 22:03:22.459,12,8740.083142346948
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Jeanne-Mance / René-Lévesque,Ville-Marie,45.506371,-73.564201,1702421855823,1702422649394.0,2023-12-12 22:57:35.823,12,8740.857559965063
St-Antoine / de la Montagne,Ville-Marie,45.4953717,-73.5685891,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702426683140,1702427090382.0,2023-12-13 00:18:03.140,12,8740.90851470778
Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702429467221,1702429971256.0,2023-12-13 01:04:27.221,12,8740.65220929982
de Maisonneuve / Mansfield (sud-est),Ville-Marie,45.5022935,-73.5733064,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702336037870,1702336617714.0,2023-12-11 23:07:17.870,12,8741.443595456292
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Jacques / McGill,Ville-Marie,45.501441,-73.560144,1702323197548,1702325668240.0,2023-12-11 19:33:17.548,12,8740.423546845315
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,1702295061683,1702295381101.0,2023-12-11 11:44:21.683,12,8739.989240833682
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,1701631345965,1701632058827.0,2023-12-03 19:22:25.965,12,8740.65220929982
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de Bleury / de Maisonneuve,Ville-Marie,45.5070965,-73.5684416,1701626175028,1701627415593.0,2023-12-03 17:56:15.028,12,8741.197718607174
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Jacques / McGill,Ville-Marie,45.501441,-73.560144,1701553966956,1701554732583.0,2023-12-02 21:52:46.956,12,8740.423546845315
de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701566045851,1701566905295.0,2023-12-03 01:14:05.851,12,8739.989240833682
du Mont-Royal / de Brébeuf,Le Plateau-Mont-Royal,45.5293365,-73.5779527,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701585888342,1701587692996.0,2023-12-03 06:44:48.342,12,8742.488596540057
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Hubert / du Mont-Royal,Le Plateau-Mont-Royal,45.5257109,-73.581284,1701558063104,1701560304969.0,2023-12-02 23:01:03.104,12,8742.648257390756
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Stanley / René-Lévesque,Ville-Marie,45.4979039,-73.5707757,1701565634858,1701566829283.0,2023-12-03 01:07:14.858,12,8741.13922553369
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Square Viger (Berri / Viger),Ville-Marie,45.5122121,-73.5546289,1703174314526,1703174906739.0,2023-12-21 15:58:34.526,12,8740.281492759508
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,1703168536291,1703169004669.0,2023-12-21 14:22:16.291,12,8740.971232004586
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703178024829,1703178386874.0,2023-12-21 17:00:24.829,12,8740.971232004586
St-Hubert / de Maisonneuve (sud),Ville-Marie,45.5158684,-73.5600838,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703175156637,1703175994853.0,2023-12-21 16:12:36.637,12,8740.78882338863
Gare d'autocars de Montréal (Berri / Ontario),Ville-Marie,45.516897,-73.563949,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703175256835,1703176259774.0,2023-12-21 16:14:16.835,12,8741.108235675321
Jeanne-Mance / Sherbrooke,Le Plateau-Mont-Royal,45.5092868,-73.5710192,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703105815652,1703106715951.0,2023-12-20 20:56:55.652,12,8741.449294040767
Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703102794786,1703103076725.0,2023-12-20 20:06:34.786,12,8740.435390077175
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,1703112305375,1703112824499.0,2023-12-20 22:45:05.375,12,8740.971232004586
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Parc Jeanne-Mance (du Mont-Royal / du Parc),Le Plateau-Mont-Royal,45.517,-73.589,1703114556863,1703116735776.0,2023-12-20 23:22:36.863,12,8743.010207236413
de Maisonneuve / Mackay,Ville-Marie,45.496496,-73.5787037,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703115835905,1703116372642.0,2023-12-20 23:43:55.905,12,8741.70447714323
Ste-Catherine / Towers,Ville-Marie,45.4922807,-73.5809648,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703090455674,1703091329689.0,2023-12-20 16:40:55.674,12,8741.768065954418
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,1703075095250,1703075457611.0,2023-12-20 12:24:55.250,12,8740.971232004586
de la Commune / King,Ville-Marie,45.497515,-73.552571,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703084967470,1703085390671.0,2023-12-20 15:09:27.470,12,8739.7485723351
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,1703075644486,1703076562745.0,2023-12-20 12:34:04.486,12,8742.121064534984
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Ste-Catherine / Drummond,Ville-Marie,45.4985885,-73.5742781,1703093694650,1703094500956.0,2023-12-20 17:34:54.650,12,8741.422396714825
Laurier / St-Denis,Le Plateau-Mont-Royal,45.5271484,-73.5894795,,,,,1703129421801,,2023-12-21 03:30:21.801,12,
des Carrières / Marquette,Rosemont - La Petite-Patrie,45.5385795,-73.5884857,,,,,1703136473889,,2023-12-21 05:27:53.889,12,
BAnQ (Berri),Ville-Marie,45.5160139,-73.5629196,,,,,1703100316186,,2023-12-20 19:25:16.186,12,
Jean-Talon / de l'Épée,Villeray - Saint-Michel - Parc-Extension,45.5274866,-73.6240625,,,,,1703072520042,1703073258000.0,2023-12-20 11:42:00.042,12,
St-Viateur / Casgrain,Le Plateau-Mont-Royal,45.5271166,-73.5977359,,,,,1703201787120,1703265176636.0,2023-12-21 23:36:27.120,12,
,,,,Jacques-Casault / Christophe-Colomb,Ahuntsic-Cartierville,45.552123,-73.630103,1703203114000,1703204143157.0,2023-12-21 23:58:34.000,12,
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,1701452178755,1701453251169.0,2023-12-01 17:36:18.755,12,8741.203674421287
Métro Peel (de Maisonneuve / Stanley),Ville-Marie,45.50038,-73.57507,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701453804746,1701454373861.0,2023-12-01 18:03:24.746,12,8741.528338306462
Parc Jeanne-Mance (du Mont-Royal / du Parc),Le Plateau-Mont-Royal,45.517,-73.589,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701449621235,1701450602445.0,2023-12-01 16:53:41.235,12,8743.010207236413
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Ste-Émilie / Sir-Georges-Etienne-Cartier,Le Sud-Ouest,45.472668,-73.58539,1701457734577,1701458669078.0,2023-12-01 19:08:54.577,12,8741.601862949967
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,René-Lévesque / Papineau,Ville-Marie,45.5209208,-73.5499048,1701460460303,1701461545619.0,2023-12-01 19:54:20.303,12,8740.146708259577
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Square Viger (Berri / Viger),Ville-Marie,45.5122121,-73.5546289,1701462360273,1701463035312.0,2023-12-01 20:26:00.273,12,8740.281492759508
du Square Dorchester / Peel,Ville-Marie,45.4996996,-73.5719365,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701456248490,1701456617075.0,2023-12-01 18:44:08.490,12,8741.273261267213
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Parc St-Henri (Laporte / Guay),Le Sud-Ouest,45.4801338,-73.5859081,1701462932476,1701463877923.0,2023-12-01 20:35:32.476,12,8741.8322008278
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,1701453309840,1701453499534.0,2023-12-01 17:55:09.840,12,8740.3760846744
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701463280084,1701463594440.0,2023-12-01 20:41:20.084,12,8740.971232004586
Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701460051316,1701460574590.0,2023-12-01 19:47:31.316,12,8740.65220929982
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,1701458464943,1701458982533.0,2023-12-01 19:21:04.943,12,8740.65220929982
St-Hubert / de Maisonneuve (sud),Ville-Marie,45.5158684,-73.5600838,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701449971681,1701451662162.0,2023-12-01 16:59:31.681,12,8740.78882338863
du Square Dorchester / Peel,Ville-Marie,45.4996996,-73.5719365,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701455288530,1701455538058.0,2023-12-01 18:28:08.530,12,8741.273261267213
Marmier / St-Denis,Rosemont - La Petite-Patrie,45.530871,-73.598345,,,,,1701460011648,,2023-12-01 19:46:51.648,12,
Gare d'autocars de Montréal (Berri / Ontario),Ville-Marie,45.516897,-73.563949,,,,,1701461015402,,2023-12-01 20:03:35.402,12,
Métro Pie-IX (Pierre-de-Coubertin / Desjardins),Mercier - Hochelaga-Maisonneuve,45.5543734,-73.5513747,,,,,1701456051434,,2023-12-01 18:40:51.434,12,
Parc Molson (d'Iberville / Beaubien),Rosemont - La Petite-Patrie,45.5490223,-73.5919816,,,,,1701464246565,,2023-12-01 20:57:26.565,12,
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,1701462207318,1701462534740.0,2023-12-01 20:23:27.318,12,8739.989240833682
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,1701460717405,1701461199355.0,2023-12-01 19:58:37.405,12,8739.989240833682
Laurier / St-Denis,Le Plateau-Mont-Royal,45.5271484,-73.5894795,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701460909131,1701462487109.0,2023-12-01 20:01:49.131,12,8743.30634489396
Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701459788544,1701460425628.0,2023-12-01 19:43:08.544,12,8741.203674421287
Métro Place-d'Armes (Viger / St-Urbain),Ville-Marie,45.50623,-73.55976,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701457807559,1701458311264.0,2023-12-01 19:10:07.559,12,8740.517183737707
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Hubert / de Maisonneuve (sud),Ville-Marie,45.5158684,-73.5600838,1701445755892,1701447076703.0,2023-12-01 15:49:15.892,12,8740.78882338863
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,1701437411863,1701437639780.0,2023-12-01 13:30:11.863,12,8740.435390077175
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,1701445906186,1701446162560.0,2023-12-01 15:51:46.186,12,8740.3760846744
Villeray / de Normanville,Villeray - Saint-Michel - Parc-Extension,45.5471871,-73.6184299,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701425827935,1701427812981.0,2023-12-01 10:17:07.935,12,8746.01334501809
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de Maisonneuve / Aylmer (est),Ville-Marie,45.505386,-73.570432,1701441796476,1701442522848.0,2023-12-01 14:43:16.476,12,8741.304830743113
de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701434434599,1701434802249.0,2023-12-01 12:40:34.599,12,8739.989240833682
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Peel / Notre-Dame,Ville-Marie,45.4954469,-73.5632944,1701426727627,1701426892872.0,2023-12-01 10:32:07.627,12,8740.508856785913
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,1701441990148,1701443277770.0,2023-12-01 14:46:30.148,12,8742.121064534984
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,1701433756106,1701434584022.0,2023-12-01 12:29:16.106,12,8742.121064534984
Ste-Catherine / Bishop,Ville-Marie,45.4966367,-73.5761287,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701439035897,1701439742208.0,2023-12-01 13:57:15.897,12,8741.512772337415
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Métro Atwater (Atwater / Ste-Catherine),Ville-Marie,45.489476,-73.584566,1701434224735,1701435339170.0,2023-12-01 12:37:04.735,12,8741.969452076046
Ste-Catherine / Bishop,Ville-Marie,45.4966367,-73.5761287,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701415846949,1701416216825.0,2023-12-01 07:30:46.949,12,8741.512772337415
Jeanne-Mance / René-Lévesque,Ville-Marie,45.506371,-73.564201,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701464976243,1701466025512.0,2023-12-01 21:09:36.243,12,8740.857559965063
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701465111684,1701468962037.0,2023-12-01 21:11:51.684,12,0.0
St-Hubert / de Maisonneuve (sud),Ville-Marie,45.5158684,-73.5600838,,,,,1701440710856,,2023-12-01 14:25:10.856,12,
Messier / St-Joseph,Le Plateau-Mont-Royal,45.5394606,-73.5760564,,,,,1701396904832,,2023-12-01 02:15:04.832,12,
Stanley / René-Lévesque,Ville-Marie,45.4979039,-73.5707757,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702188691804,1702189244463.0,2023-12-10 06:11:31.804,12,8741.13922553369
Peel / Notre-Dame,Ville-Marie,45.4954469,-73.5632944,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701799175552,1701799690998.0,2023-12-05 17:59:35.552,12,8740.508856785913
